,course_id,course_name,year,section,id
6198,11741,Neurosciences III : behavioral and cognitive neuroscience,2010-2011,BIO,483
6199,11742,Neurosciences III : behavioral and cognitive neuroscience,2009-2010,BIO,483
6200,11746,Théorie et critique du projet MA2 (Giuliani & Hönger),2014-2015,AR,402
6201,11747,Project in translational infectiology,2013-2014,BIO,473
6202,11776,Sensors in medical instrumentation,2018-2019,EE,511
6203,11777,Sensors in medical instrumentation,2019-2020,EE,511
6204,11778,Sensors in medical instrumentation,2016-2017,EE,511
6205,11779,Sensors in medical instrumentation,2014-2015,EE,511
6206,11780,Sensors in medical instrumentation,2017-2018,EE,511
6207,11781,Sensors in medical instrumentation,2013-2014,EE,511
6208,11782,Sensors in medical instrumentation,2015-2016,EE,511
6209,11783,Sensors in medical instrumentation,2012-2013,EE,511
6210,11810,Stochastic calculus,2019-2020,FIN,415
6211,11811,Stochastic calculus,2010-2011,FIN,415
6212,11812,Stochastic calculus,2018-2019,FIN,415
6213,11813,Numerical analysis and computational mathematics,2015-2016,MATH,456
6214,11814,Numerical analysis and computational mathematics,2018-2019,MATH,456
6215,11815,Numerical analysis and computational mathematics,2017-2018,MATH,456
6216,11816,Numerical analysis and computational mathematics,2019-2020,MATH,456
6217,11817,Numerical analysis and computational mathematics,2010-2011,MATH,456
6218,11818,Numerical analysis and computational mathematics,2011-2012,MATH,456
6219,11819,Numerical analysis and computational mathematics,2012-2013,MATH,456
6220,11820,Numerical analysis and computational mathematics,2013-2014,MATH,456
6221,11821,Numerical analysis and computational mathematics,2014-2015,MATH,456
6222,11822,Numerical analysis and computational mathematics,2016-2017,MATH,456
6223,11830,Building energetics,2018-2019,ENG,445
6224,11831,Building energetics,2017-2018,ENG,445
6225,11832,Building energetics,2019-2020,ENG,445
6226,11833,Artificial neural networks,2017-2018,CS,456
6227,11834,Artificial neural networks,2019-2020,CS,456
6228,11835,Artificial neural networks,2018-2019,CS,456
6229,11836,Statistics for genomic data analysis,2018-2019,MATH,474
6230,11837,Statistics for genomic data analysis,2004-2005,MATH,474
6231,11838,Statistics for genomic data analysis,2008-2009,MATH,474
6232,11839,Statistics for genomic data analysis,2010-2011,MATH,474
6233,11840,Statistics for genomic data analysis,2006-2007,MATH,474
6234,11841,Statistics for genomic data analysis,2012-2013,MATH,474
6235,11842,Statistics for genomic data analysis,2016-2017,MATH,474
6236,11854,Economie des transports,2009-2010,CIVIL,456
6237,11855,Economie des transports,2007-2008,CIVIL,456
6238,11856,Economie des transports,2010-2011,CIVIL,456
6239,11857,Economie des transports,2005-2006,CIVIL,456
6240,11858,Economie des transports,2006-2007,CIVIL,456
6241,11859,Economie des transports,2008-2009,CIVIL,456
6242,11860,Economie des transports,2012-2013,CIVIL,456
6243,11861,Economie des transports,2004-2005,CIVIL,456
6244,11862,Economie des transports,2011-2012,CIVIL,456
6245,11863,Economie des transports,2013-2014,CIVIL,456
6246,11864,Lasers: theory and modern applications,2017-2018,MICRO,422
6247,11865,Lasers: theory and modern applications,2014-2015,MICRO,422
6248,11866,Lasers: theory and modern applications,2015-2016,MICRO,422
6249,11867,Lasers: theory and modern applications,2019-2020,MICRO,422
6250,11868,Lasers: theory and modern applications,2016-2017,MICRO,422
6251,11869,Lasers: theory and modern applications,2018-2019,MICRO,422
6252,11871,Deep Learning for Optical Imaging,2019-2020,MICRO,723
6253,11872,Deep Learning for Optical Imaging,2018-2019,MICRO,723
6254,11887,Public transportation systems,2019-2020,CIVIL,461
6255,11896,Design graphique V,2017-2018,HUM,407
6256,11896,Design graphique V,2017-2018,HUM,407
6257,11897,Design graphique V,2015-2016,HUM,407
6258,11897,Design graphique V,2015-2016,HUM,407
6259,11898,Design graphique V,2016-2017,HUM,407
6260,11898,Design graphique V,2016-2017,HUM,407
6261,11899,Design graphique V,2018-2019,HUM,407
6262,11899,Design graphique V,2018-2019,HUM,407
6263,11900,Design graphique V,2014-2015,HUM,407
6264,11900,Design graphique V,2014-2015,HUM,407
6265,11901,Design graphique V,2013-2014,HUM,407
6266,11901,Design graphique V,2013-2014,HUM,407
6267,11902,Design graphique V,2019-2020,HUM,407
6268,11902,Design graphique V,2019-2020,HUM,407
6269,11905,"Wood structures, properties and uses",2018-2019,MSE,466
6270,11906,"Wood structures, properties and uses",2008-2009,MSE,466
6271,11907,"Wood structures, properties and uses",2017-2018,MSE,466
6272,11908,"Wood structures, properties and uses",2010-2011,MSE,466
6273,11909,"Wood structures, properties and uses",2009-2010,MSE,466
6274,11910,"Wood structures, properties and uses",2011-2012,MSE,466
6275,11911,"Wood structures, properties and uses",2007-2008,MSE,466
6276,11912,"Wood structures, properties and uses",2013-2014,MSE,466
6277,11913,"Wood structures, properties and uses",2012-2013,MSE,466
6278,11914,"Wood structures, properties and uses",2014-2015,MSE,466
6279,11915,"Wood structures, properties and uses",2015-2016,MSE,466
6280,11916,"Wood structures, properties and uses",2016-2017,MSE,466
6281,11917,"Wood structures, properties and uses",2019-2020,MSE,466
6282,11918,Two-phase flows and heat transfer,2016-2017,ME,446
6283,11919,Two-phase flows and heat transfer,2008-2009,ME,446
6284,11920,Two-phase flows and heat transfer,2009-2010,ME,446
6285,11921,Two-phase flows and heat transfer,2011-2012,ME,446
6286,11922,Two-phase flows and heat transfer,2010-2011,ME,446
6287,11923,Two-phase flows and heat transfer,2007-2008,ME,446
6288,11924,Two-phase flows and heat transfer,2012-2013,ME,446
6289,11925,Two-phase flows and heat transfer,2006-2007,ME,446
6290,11926,Two-phase flows and heat transfer,2004-2005,ME,446
6291,11927,Two-phase flows and heat transfer,2013-2014,ME,446
6292,11928,Two-phase flows and heat transfer,2019-2020,ME,446
6293,11929,Two-phase flows and heat transfer,2018-2019,ME,446
6294,11930,Two-phase flows and heat transfer,2017-2018,ME,446
6295,11931,Two-phase flows and heat transfer,2015-2016,ME,446
6296,11932,Two-phase flows and heat transfer,2014-2015,ME,446
6297,11933,Two-phase flows and heat transfer,2005-2006,ME,446
6298,11966,Experimental methods in physics I,2011-2012,PHYS,405
6299,11967,Experimental methods in physics I,2012-2013,PHYS,405
6300,11968,Experimental methods in physics I,2013-2014,PHYS,405
6301,11969,Experimental methods in physics I,2010-2011,PHYS,405
6302,11970,Experimental methods in physics I,2009-2010,PHYS,405
6303,11971,Experimental methods in physics I,2015-2016,PHYS,405
6304,11972,Experimental methods in physics I,2014-2015,PHYS,405
6305,11973,Experimental methods in physics I,2008-2009,PHYS,405
6306,12004,Imaging optics,2011-2012,MICRO,421
6307,12005,Imaging optics,2010-2011,MICRO,421
6308,12006,Imaging optics,2012-2013,MICRO,421
6309,12007,Imaging optics,2015-2016,MICRO,421
6310,12008,Imaging optics,2017-2018,MICRO,421
6311,12009,Imaging optics,2019-2020,MICRO,421
6312,12010,Imaging optics,2018-2019,MICRO,421
6313,12011,Imaging optics,2014-2015,MICRO,421
6314,12012,Imaging optics,2013-2014,MICRO,421
6315,12019,Quantum physics III,2004-2005,PHYS,425
6316,12020,Quantum physics III,2008-2009,PHYS,425
6317,12021,Quantum physics III,2009-2010,PHYS,425
6318,12022,Quantum physics III,2006-2007,PHYS,425
6319,12023,Quantum physics III,2010-2011,PHYS,425
6320,12024,Quantum physics III,2007-2008,PHYS,425
6321,12025,Quantum physics III,2005-2006,PHYS,425
6322,12026,Quantum physics III,2013-2014,PHYS,425
6323,12027,Quantum physics III,2015-2016,PHYS,425
6324,12028,Quantum physics III,2017-2018,PHYS,425
6325,12029,Quantum physics III,2012-2013,PHYS,425
6326,12030,Quantum physics III,2014-2015,PHYS,425
6327,12031,Quantum physics III,2019-2020,PHYS,425
6328,12032,Quantum physics III,2011-2012,PHYS,425
6329,12033,Quantum physics III,2018-2019,PHYS,425
6330,12034,Quantum physics III,2016-2017,PHYS,425
6331,12035,Microstructures technology II,2015-2016,MICRO,431
6332,12036,Microstructures technology II,2014-2015,MICRO,431
6333,12051,Quantitative risk management,2008-2009,FIN,417
6334,12051,Quantitative risk management,2008-2009,MATH,471
6335,12052,Quantitative risk management,2009-2010,FIN,417
6336,12052,Quantitative risk management,2009-2010,MATH,471
6337,12053,Quantitative risk management,2010-2011,FIN,417
6338,12053,Quantitative risk management,2010-2011,MATH,471
6339,12054,Quantitative risk management,2012-2013,FIN,417
6340,12054,Quantitative risk management,2012-2013,MATH,471
6341,12055,Quantitative risk management,2019-2020,FIN,417
6342,12055,Quantitative risk management,2019-2020,MATH,471
6343,12056,Quantitative risk management,2018-2019,FIN,417
6344,12056,Quantitative risk management,2018-2019,MATH,471
6345,12057,Quantitative risk management,2011-2012,FIN,417
6346,12057,Quantitative risk management,2011-2012,MATH,471
6347,12058,Quantitative risk management,2016-2017,FIN,417
6348,12058,Quantitative risk management,2016-2017,MATH,471
6349,12059,Quantitative risk management,2015-2016,FIN,417
6350,12059,Quantitative risk management,2015-2016,MATH,471
6351,12060,Quantitative risk management,2013-2014,FIN,417
6352,12060,Quantitative risk management,2013-2014,MATH,471
6353,12061,Quantitative risk management,2014-2015,FIN,417
6354,12061,Quantitative risk management,2014-2015,MATH,471
6355,12076,Politique technologique et transition énergétique,2014-2015,MGT,408
6356,12077,Politique technologique et transition énergétique,2013-2014,MGT,408
6357,12078,Politique technologique et transition énergétique,2012-2013,MGT,408
6358,12086,UE D : Territoire et société,2017-2018,AR,466
6359,12087,UE D : Territoire et société,2016-2017,AR,466
6360,12088,UE D : Territoire et société,2018-2019,AR,466
6361,12089,UE D : Territoire et société,2015-2016,AR,466
6362,12090,UE D : Territoire et société,2019-2020,AR,466
6363,12091,UE D : Territoire et société,2006-2007,AR,466
6364,12092,UE D : Territoire et société,2007-2008,AR,466
6365,12093,UE D : Territoire et société,2013-2014,AR,466
6366,12094,UE D : Territoire et société,2009-2010,AR,466
6367,12095,UE D : Territoire et société,2011-2012,AR,466
6368,12096,UE D : Territoire et société,2010-2011,AR,466
6369,12097,UE D : Territoire et société,2014-2015,AR,466
6370,12098,UE D : Territoire et société,2012-2013,AR,466
6371,12099,UE D : Territoire et société,2004-2005,AR,466
6372,12100,UE D : Territoire et société,2005-2006,AR,466
6373,12101,UE D : Territoire et société,2008-2009,AR,466
6374,12112,Théorie de l'architecture VII,2015-2016,AR,421
6375,12113,Théorie de l'architecture VII,2012-2013,AR,421
6376,12114,Théorie de l'architecture VII,2017-2018,AR,421
6377,12115,Théorie de l'architecture VII,2010-2011,AR,421
6378,12116,Théorie de l'architecture VII,2016-2017,AR,421
6379,12117,Théorie de l'architecture VII,2007-2008,AR,421
6380,12118,Théorie de l'architecture VII,2018-2019,AR,421
6381,12119,Théorie de l'architecture VII,2005-2006,AR,421
6382,12120,Théorie de l'architecture VII,2006-2007,AR,421
6383,12121,Théorie de l'architecture VII,2009-2010,AR,421
6384,12122,Théorie de l'architecture VII,2008-2009,AR,421
6385,12123,Théorie de l'architecture VII,2014-2015,AR,421
6386,12124,Théorie de l'architecture VII,2019-2020,AR,421
6387,12125,Théorie de l'architecture VII,2013-2014,AR,421
6388,12126,Statistical physics III,2016-2017,PHYS,435
6389,12127,Statistical physics III,2018-2019,PHYS,435
6390,12128,Statistical physics III,2011-2012,PHYS,435
6391,12129,Statistical physics III,2013-2014,PHYS,435
6392,12130,Statistical physics III,2014-2015,PHYS,435
6393,12131,Statistical physics III,2017-2018,PHYS,435
6394,12132,Statistical physics III,2015-2016,PHYS,435
6395,12133,Statistical physics III,2010-2011,PHYS,435
6396,12134,Statistical physics III,2012-2013,PHYS,435
6397,12135,Statistical physics III,2008-2009,PHYS,435
6398,12136,Statistical physics III,2009-2010,PHYS,435
6399,12137,Statistical physics III,2019-2020,PHYS,435
6400,12140,Audio,2018-2019,EE,548
6401,12141,Audio,2015-2016,EE,548
6402,12142,Audio,2011-2012,EE,548
6403,12143,Audio,2014-2015,EE,548
6404,12144,Audio,2019-2020,EE,548
6405,12145,Audio,2012-2013,EE,548
6406,12146,Audio,2016-2017,EE,548
6407,12147,Audio,2010-2011,EE,548
6408,12148,Audio,2013-2014,EE,548
6409,12149,Audio,2017-2018,EE,548
6410,12150,Aérodynamique,2008-2009,ME,445
6411,12151,Aérodynamique,2005-2006,ME,445
6412,12152,Aérodynamique,2006-2007,ME,445
6413,12153,Aérodynamique,2004-2005,ME,445
6414,12154,Aérodynamique,2007-2008,ME,445
6415,12155,Aérodynamique,2012-2013,ME,445
6416,12156,Aérodynamique,2013-2014,ME,445
6417,12157,Aérodynamique,2011-2012,ME,445
6418,12158,Aérodynamique,2015-2016,ME,445
6419,12159,Aérodynamique,2014-2015,ME,445
6420,12176,Computer simulation of physical systems II,2011-2012,PHYS,404
6421,12177,Computer simulation of physical systems II,2010-2011,PHYS,404
6422,12178,Computer simulation of physical systems II,2008-2009,PHYS,404
6423,12179,Computer simulation of physical systems II,2009-2010,PHYS,404
6424,12180,Computer simulation of physical systems II,2012-2013,PHYS,404
6425,12181,Computer simulation of physical systems II,2013-2014,PHYS,404
6426,12182,Computer simulation of physical systems II,2014-2015,PHYS,404
6427,12192,Empirical methods in Finance,2009-2010,FIN,407
6428,12193,Empirical methods in Finance,2011-2012,FIN,407
6429,12194,Empirical methods in Finance,2008-2009,FIN,407
6430,12195,Empirical methods in Finance,2010-2011,FIN,407
6431,12196,Empirical methods in Finance,2012-2013,FIN,407
6432,12197,Empirical methods in Finance,2013-2014,FIN,407
6433,12198,Empirical methods in Finance,2014-2015,FIN,407
6434,12199,Empirical methods in Finance,2015-2016,FIN,407
6435,12200,Empirical methods in Finance,2017-2018,FIN,407
6436,12201,Empirical methods in Finance,2016-2017,FIN,407
6437,12211,Théorie et critique du projet MA1 (Eliet & Lehmann),2014-2015,AR,401
6438,12218,Entrepreneurship & new venture strategy (a),2016-2017,MGT,413
6439,12219,Entrepreneurship & new venture strategy (a),2014-2015,MGT,413
6440,12220,Entrepreneurship & new venture strategy (a),2015-2016,MGT,413
6441,12221,Entrepreneurship & new venture strategy (a),2013-2014,MGT,413
6442,12222,Entrepreneurship & new venture strategy (a),2012-2013,MGT,413
6443,12223,Enterprise and service-oriented architecture,2010-2011,CS,491
6444,12224,Enterprise and service-oriented architecture,2006-2007,CS,491
6445,12225,Enterprise and service-oriented architecture,2007-2008,CS,491
6446,12226,Enterprise and service-oriented architecture,2009-2010,CS,491
6447,12227,Enterprise and service-oriented architecture,2018-2019,CS,491
6448,12228,Enterprise and service-oriented architecture,2016-2017,CS,491
6449,12229,Enterprise and service-oriented architecture,2013-2014,CS,491
6450,12230,Enterprise and service-oriented architecture,2014-2015,CS,491
6451,12231,Enterprise and service-oriented architecture,2011-2012,CS,491
6452,12232,Enterprise and service-oriented architecture,2015-2016,CS,491
6453,12233,Enterprise and service-oriented architecture,2017-2018,CS,491
6454,12234,Enterprise and service-oriented architecture,2019-2020,CS,491
6455,12235,Enterprise and service-oriented architecture,2012-2013,CS,491
6456,12236,A history of abstraction in architecture,2019-2020,AR,437
6457,12237,Théorie et critique du projet MA1 (Capaul et Blumenthal),2019-2020,AR,401
6458,12238,Nanomaterials,2008-2009,MSE,477
6459,12239,Nanomaterials,2007-2008,MSE,477
6460,12240,Nanomaterials,2004-2005,MSE,477
6461,12241,Nanomaterials,2006-2007,MSE,477
6462,12242,Nanomaterials,2005-2006,MSE,477
6463,12243,Nanomaterials,2019-2020,MSE,477
6464,12244,Nanomaterials,2018-2019,MSE,477
6465,12246,BioMEMS,2018-2019,MICRO,560
6466,12247,BioMEMS,2011-2012,MICRO,560
6467,12248,BioMEMS,2017-2018,MICRO,560
6468,12249,BioMEMS,2008-2009,MICRO,560
6469,12250,BioMEMS,2019-2020,MICRO,560
6470,12251,BioMEMS,2007-2008,MICRO,560
6471,12252,BioMEMS,2006-2007,MICRO,560
6472,12253,BioMEMS,2012-2013,MICRO,560
6473,12254,BioMEMS,2010-2011,MICRO,560
6474,12255,BioMEMS,2005-2006,MICRO,560
6475,12256,BioMEMS,2009-2010,MICRO,560
6476,12257,BioMEMS,2014-2015,MICRO,560
6477,12258,BioMEMS,2015-2016,MICRO,560
6478,12259,BioMEMS,2016-2017,MICRO,560
6479,12260,BioMEMS,2013-2014,MICRO,560
6480,12262,Thermal power cycles and heat pump systems,2014-2015,ME,459
6481,12263,Thermal power cycles and heat pump systems,2015-2016,ME,459
6482,12264,Thermal power cycles and heat pump systems,2016-2017,ME,459
6483,12265,Particle detection,2012-2013,PHYS,440
6484,12266,Particle detection,2014-2015,PHYS,440
6485,12267,Particle detection,2017-2018,PHYS,440
6486,12268,Particle detection,2010-2011,PHYS,440
6487,12269,Particle detection,2015-2016,PHYS,440
6488,12270,Particle detection,2011-2012,PHYS,440
6489,12271,Particle detection,2018-2019,PHYS,440
6490,12272,Particle detection,2006-2007,PHYS,440
6491,12273,Particle detection,2008-2009,PHYS,440
6492,12274,Particle detection,2016-2017,PHYS,440
6493,12275,Particle detection,2007-2008,PHYS,440
6494,12276,Particle detection,2009-2010,PHYS,440
6495,12277,Particle detection,2013-2014,PHYS,440
6496,12278,Particle detection,2019-2020,PHYS,440
6497,12279,Particle detection,2005-2006,PHYS,440
6498,12280,Particle detection,2004-2005,PHYS,440
6499,12281,Scientific project design in translational neurosciences,2018-2019,BIO,487
6500,12282,Scientific project design in translational neurosciences,2019-2020,BIO,487
6501,12283,Scientific project design in translational neurosciences,2016-2017,BIO,487
6502,12284,Scientific project design in translational neurosciences,2015-2016,BIO,487
6503,12285,Scientific project design in translational neurosciences,2014-2015,BIO,487
6504,12286,Scientific project design in translational neurosciences,2017-2018,BIO,487
6505,12287,Méthodes de détection optique,2009-2010,MICRO,523
6506,12288,Méthodes de détection optique,2008-2009,MICRO,523
6507,12289,Méthodes de détection optique,2011-2012,MICRO,523
6508,12290,Méthodes de détection optique,2010-2011,MICRO,523
6509,12291,Méthodes de détection optique,2007-2008,MICRO,523
6510,12292,Méthodes de détection optique,2004-2005,MICRO,523
6511,12293,Méthodes de détection optique,2012-2013,MICRO,523
6512,12294,Méthodes de détection optique,2013-2014,MICRO,523
6513,12295,Méthodes de détection optique,2006-2007,MICRO,523
6514,12296,Méthodes de détection optique,2005-2006,MICRO,523
6515,12323,Theory as a Device for Design Processes,2015-2016,AR,474
6516,12343,Financial big data,2019-2020,FIN,525
6517,12344,Financial big data,2016-2017,FIN,525
6518,12345,Financial big data,2017-2018,FIN,525
6519,12346,Financial big data,2015-2016,FIN,525
6520,12347,Financial big data,2018-2019,FIN,525
6521,12348,Algorithms,2010-2011,CS,250
6522,12349,Algorithms,2017-2018,CS,250
6523,12350,Algorithms,2019-2020,CS,250
6524,12351,Algorithms,2006-2007,CS,250
6525,12352,Algorithms,2004-2005,CS,250
6526,12353,Algorithms,2007-2008,CS,250
6527,12354,Algorithms,2008-2009,CS,250
6528,12355,Algorithms,2014-2015,CS,250
6529,12356,Algorithms,2013-2014,CS,250
6530,12357,Algorithms,2015-2016,CS,250
6531,12358,Algorithms,2011-2012,CS,250
6532,12359,Algorithms,2016-2017,CS,250
6533,12360,Algorithms,2018-2019,CS,250
6534,12361,Algorithms,2012-2013,CS,250
6535,12381,Logistique et analyse de la demande,2010-2011,MGT,426
6536,12382,Logistique et analyse de la demande,2019-2020,MGT,426
6537,12383,Logistique et analyse de la demande,2011-2012,MGT,426
6538,12384,Logistique et analyse de la demande,2016-2017,MGT,426
6539,12385,Logistique et analyse de la demande,2018-2019,MGT,426
6540,12386,Logistique et analyse de la demande,2017-2018,MGT,426
6541,12387,Logistique et analyse de la demande,2012-2013,MGT,426
6542,12388,Logistique et analyse de la demande,2015-2016,MGT,426
6543,12389,Logistique et analyse de la demande,2013-2014,MGT,426
6544,12390,Logistique et analyse de la demande,2014-2015,MGT,426
6545,12391,Modelling and optimization of energy systems,2017-2018,ME,454
6546,12392,Modelling and optimization of energy systems,2018-2019,ME,454
6547,12393,Modelling and optimization of energy systems,2019-2020,ME,454
6548,12394,Modelling and optimization of energy systems,2009-2010,ME,454
6549,12395,Modelling and optimization of energy systems,2011-2012,ME,454
6550,12396,Modelling and optimization of energy systems,2016-2017,ME,454
6551,12397,Modelling and optimization of energy systems,2014-2015,ME,454
6552,12398,Modelling and optimization of energy systems,2012-2013,ME,454
6553,12399,Modelling and optimization of energy systems,2010-2011,ME,454
6554,12400,Modelling and optimization of energy systems,2015-2016,ME,454
6555,12401,Modelling and optimization of energy systems,2013-2014,ME,454
6556,12426,Food biotechnology,2016-2017,ENG,436
6557,12427,Food biotechnology,2019-2020,ENG,436
6558,12428,Food biotechnology,2017-2018,ENG,436
6559,12429,Food biotechnology,2018-2019,ENG,436
6560,12430,Food biotechnology,2011-2012,ENG,436
6561,12431,Food biotechnology,2014-2015,ENG,436
6562,12432,Food biotechnology,2013-2014,ENG,436
6563,12433,Food biotechnology,2015-2016,ENG,436
6564,12434,Food biotechnology,2012-2013,ENG,436
6565,12435,Fabrication assistée par ordinateur,2016-2017,ME,416
6566,12436,Fabrication assistée par ordinateur,2015-2016,ME,416
6567,12437,Fabrication assistée par ordinateur,2010-2011,ME,416
6568,12438,Fabrication assistée par ordinateur,2005-2006,ME,416
6569,12439,Fabrication assistée par ordinateur,2009-2010,ME,416
6570,12440,Fabrication assistée par ordinateur,2011-2012,ME,416
6571,12441,Fabrication assistée par ordinateur,2014-2015,ME,416
6572,12442,Fabrication assistée par ordinateur,2008-2009,ME,416
6573,12443,Fabrication assistée par ordinateur,2006-2007,ME,416
6574,12444,Fabrication assistée par ordinateur,2007-2008,ME,416
6575,12445,Fabrication assistée par ordinateur,2004-2005,ME,416
6576,12446,Fabrication assistée par ordinateur,2013-2014,ME,416
6577,12447,Fabrication assistée par ordinateur,2012-2013,ME,416
6578,12468,Information security and privacy,2016-2017,COM,402
6579,12469,Information security and privacy,2017-2018,COM,402
6580,12470,Information security and privacy,2019-2020,COM,402
6581,12471,Information security and privacy,2018-2019,COM,402
6582,12481,Analyse fonctionnelle II,2016-2017,MATH,404
6583,12482,Analyse fonctionnelle II,2018-2019,MATH,404
6584,12483,Analyse fonctionnelle II,2017-2018,MATH,404
6585,12484,Analyse fonctionnelle II,2015-2016,MATH,404
6586,12485,Analyse fonctionnelle II,2011-2012,MATH,404
6587,12486,Analyse fonctionnelle II,2012-2013,MATH,404
6588,12487,Analyse fonctionnelle II,2014-2015,MATH,404
6589,12488,Analyse fonctionnelle II,2013-2014,MATH,404
6590,12489,Chemical engineering product design,2019-2020,ChE,413
6591,12490,Chemical engineering product design,2018-2019,ChE,413
6592,12491,Chemical engineering product design,2017-2018,ChE,413
6593,12492,Chemical engineering product design,2016-2017,ChE,413
6594,12529,Advanced methods in computational solid mechanics,2011-2012,CIVIL,523
6595,12530,Advanced methods in computational solid mechanics,2017-2018,CIVIL,523
6596,12531,Advanced methods in computational solid mechanics,2015-2016,CIVIL,523
6597,12532,Advanced methods in computational solid mechanics,2013-2014,CIVIL,523
6598,12566,Physics of nuclear reactors,2019-2020,PHYS,443
6599,12583,Data visualization,2018-2019,COM,480
6600,12584,Data visualization,2019-2020,COM,480
6601,12585,Data visualization,2017-2018,COM,480
6602,12586,Supply chain management,2017-2018,MGT,526
6603,12587,Supply chain management,2018-2019,MGT,526
6604,12588,Supply chain management,2008-2009,MGT,526
6605,12589,Supply chain management,2011-2012,MGT,526
6606,12590,Supply chain management,2006-2007,MGT,526
6607,12591,Supply chain management,2019-2020,MGT,526
6608,12592,Supply chain management,2009-2010,MGT,526
6609,12593,Supply chain management,2007-2008,MGT,526
6610,12594,Supply chain management,2014-2015,MGT,526
6611,12595,Supply chain management,2016-2017,MGT,526
6612,12596,Supply chain management,2012-2013,MGT,526
6613,12597,Supply chain management,2015-2016,MGT,526
6614,12598,Supply chain management,2013-2014,MGT,526
6615,12599,Supply chain management,2010-2011,MGT,526
6616,12600,Infrastructures de transport II,2019-2020,CIVIL,454
6617,12607,Cellular and molecular biology I,2019-2020,BIO,205
6618,12608,Cellular and molecular biology I,2018-2019,BIO,205
6619,12609,Cellular and molecular biology I,2017-2018,BIO,205
6620,12610,Catalytic asymmetric reactions in organic chemistry,2009-2010,CH,435
6621,12611,Catalytic asymmetric reactions in organic chemistry,2018-2019,CH,435
6622,12612,Catalytic asymmetric reactions in organic chemistry,2014-2015,CH,435
6623,12613,Catalytic asymmetric reactions in organic chemistry,2010-2011,CH,435
6624,12614,Catalytic asymmetric reactions in organic chemistry,2015-2016,CH,435
6625,12615,Catalytic asymmetric reactions in organic chemistry,2017-2018,CH,435
6626,12616,Catalytic asymmetric reactions in organic chemistry,2019-2020,CH,435
6627,12617,Catalytic asymmetric reactions in organic chemistry,2016-2017,CH,435
6628,12618,Catalytic asymmetric reactions in organic chemistry,2008-2009,CH,435
6629,12619,Catalytic asymmetric reactions in organic chemistry,2012-2013,CH,435
6630,12620,Catalytic asymmetric reactions in organic chemistry,2011-2012,CH,435
6631,12621,Catalytic asymmetric reactions in organic chemistry,2013-2014,CH,435
6632,12640,Organic and printed electronics,2018-2019,MICRO,505
6633,12641,Organic and printed electronics,2019-2020,MICRO,505
6634,12642,Organic and printed electronics,2017-2018,MICRO,505
6635,12643,Optique II,2015-2016,PHYS,318
6636,12644,Optique II,2005-2006,PHYS,318
6637,12645,Optique II,2004-2005,PHYS,318
6638,12646,Optique II,2009-2010,PHYS,318
6639,12647,Optique II,2011-2012,PHYS,318
6640,12648,Optique II,2007-2008,PHYS,318
6641,12649,Optique II,2019-2020,PHYS,318
6642,12650,Optique II,2006-2007,PHYS,318
6643,12651,Optique II,2017-2018,PHYS,318
6644,12652,Optique II,2013-2014,PHYS,318
6645,12654,Humanités digitales II,2018-2019,HUM,456
6646,12654,Humanités digitales II,2018-2019,HUM,439
6647,12655,Humanités digitales II,2019-2020,HUM,456
6648,12655,Humanités digitales II,2019-2020,HUM,439
6649,12656,Humanités digitales II,2017-2018,HUM,456
6650,12656,Humanités digitales II,2017-2018,HUM,439
6651,12657,Humanités digitales II,2016-2017,HUM,456
6652,12657,Humanités digitales II,2016-2017,HUM,439
6653,12658,Cohérences aventureuses,2016-2017,AR,444
6654,12659,Cohérences aventureuses,2015-2016,AR,444
6655,12660,Théorie et critique du projet MA2 (Boltshauser),2016-2017,AR,402
6656,12687,Structures existantes II : Interventions,2014-2015,CIVIL,437
6657,12688,Structures existantes II : Interventions,2007-2008,CIVIL,437
6658,12689,Structures existantes II : Interventions,2012-2013,CIVIL,437
6659,12690,Structures existantes II : Interventions,2008-2009,CIVIL,437
6660,12691,Structures existantes II : Interventions,2009-2010,CIVIL,437
6661,12692,Structures existantes II : Interventions,2011-2012,CIVIL,437
6662,12693,Structures existantes II : Interventions,2010-2011,CIVIL,437
6663,12694,Structures existantes II : Interventions,2006-2007,CIVIL,437
6664,12712,Théorie et critique du projet MA2 (Cutellic),2013-2014,AR,402
6665,12719,Biomedical signal processing,2016-2017,EE,512
6666,12720,Biomedical signal processing,2009-2010,EE,512
6667,12721,Biomedical signal processing,2013-2014,EE,512
6668,12722,Biomedical signal processing,2015-2016,EE,512
6669,12723,Biomedical signal processing,2014-2015,EE,512
6670,12724,Biomedical signal processing,2019-2020,EE,512
6671,12725,Biomedical signal processing,2011-2012,EE,512
6672,12726,Biomedical signal processing,2017-2018,EE,512
6673,12727,Biomedical signal processing,2012-2013,EE,512
6674,12728,Biomedical signal processing,2010-2011,EE,512
6675,12729,Biomedical signal processing,2018-2019,EE,512
6676,12732,Introduction to quality management and management systems,2013-2014,MGT,428
6677,12733,Introduction to quality management and management systems,2012-2013,MGT,428
6678,12734,Software engineering,2011-2012,CS,305
6679,12735,Software engineering,2018-2019,CS,305
6680,12736,Software engineering,2019-2020,CS,305
6681,12737,Software engineering,2010-2011,CS,305
6682,12738,Software engineering,2017-2018,CS,305
6683,12739,Software engineering,2016-2017,CS,305
6684,12740,Software engineering,2012-2013,CS,305
6685,12741,Software engineering,2008-2009,CS,305
