,course_id,course_name,year,section
2033,3668,Scaling laws in micro- and nanosystems,2014-2015,MICRO
2034,3669,Scaling laws in micro- and nanosystems,2013-2014,MICRO
2035,3670,Scaling laws in micro- and nanosystems,2012-2013,MICRO
2036,3671,Scaling laws in micro- and nanosystems,2015-2016,MICRO
2037,3672,Scaling laws in micro- and nanosystems,2017-2018,MICRO
2038,3673,Scaling laws in micro- and nanosystems,2016-2017,MICRO
2039,3683,Presentation skills,2016-2017,MGT
2040,3684,Presentation skills,2015-2016,MGT
2041,3685,Presentation skills,2013-2014,MGT
2042,3686,Presentation skills,2010-2011,MGT
2043,3687,Presentation skills,2011-2012,MGT
2044,3688,Presentation skills,2012-2013,MGT
2045,3689,Presentation skills,2014-2015,MGT
2046,3690,Presentation skills,2017-2018,MGT
2047,3702,Sciences de la ville,2016-2017,AR
2048,3703,Advanced solid mechanics,2019-2020,ME
2049,3704,Voies de circulation,2014-2015,CIVIL
2050,3705,Voies de circulation,2011-2012,CIVIL
2051,3706,Voies de circulation,2012-2013,CIVIL
2052,3707,Voies de circulation,2015-2016,CIVIL
2053,3708,Voies de circulation,2017-2018,CIVIL
2054,3709,Voies de circulation,2018-2019,CIVIL
2055,3710,Voies de circulation,2013-2014,CIVIL
2056,3712,Lifecycle economic and environmental performance of product systems,2015-2016,ME
2057,3713,Lifecycle economic and environmental performance of product systems,2013-2014,ME
2058,3714,Lifecycle economic and environmental performance of product systems,2011-2012,ME
2059,3715,Lifecycle economic and environmental performance of product systems,2014-2015,ME
2060,3716,Lifecycle economic and environmental performance of product systems,2012-2013,ME
2061,3717,Fundamentals of biophotonics,2019-2020,BIO
2062,3718,Fundamentals of biophotonics,2017-2018,BIO
2063,3719,Fundamentals of biophotonics,2018-2019,BIO
2064,3720,Fundamentals of biophotonics,2010-2011,BIO
2065,3721,Fundamentals of biophotonics,2015-2016,BIO
2066,3722,Fundamentals of biophotonics,2014-2015,BIO
2067,3723,Fundamentals of biophotonics,2011-2012,BIO
2068,3724,Fundamentals of biophotonics,2013-2014,BIO
2069,3725,Fundamentals of biophotonics,2012-2013,BIO
2070,3726,Fundamentals of biophotonics,2016-2017,BIO
2071,3727,Visions et Utopies,2017-2018,AR
2072,3728,Visions et Utopies,2013-2014,AR
2073,3729,Visions et Utopies,2018-2019,AR
2074,3730,Visions et Utopies,2014-2015,AR
2075,3731,Visions et Utopies,2015-2016,AR
2076,3732,Visions et Utopies,2016-2017,AR
2077,3733,Visions et Utopies,2019-2020,AR
2078,3734,Analysis on groups,2018-2019,MATH
2079,3735,Analysis on groups,2011-2012,MATH
2080,3736,Analysis on groups,2019-2020,MATH
2081,3737,Analysis on groups,2009-2010,MATH
2082,3738,Analysis on groups,2017-2018,MATH
2083,3739,Analysis on groups,2016-2017,MATH
2084,3740,Analysis on groups,2010-2011,MATH
2085,3741,Analysis on groups,2012-2013,MATH
2086,3742,Analysis on groups,2014-2015,MATH
2087,3743,Analysis on groups,2015-2016,MATH
2088,3744,Analysis on groups,2013-2014,MATH
2089,3745,Advanced principles and applications of systems biology,2016-2017,ChE
2090,3746,Advanced principles and applications of systems biology,2015-2016,ChE
2091,3747,Advanced principles and applications of systems biology,2014-2015,ChE
2092,3749,Flow of dispersed media,2015-2016,ME
2093,3750,Flow of dispersed media,2013-2014,ME
2094,3751,Flow of dispersed media,2014-2015,ME
2095,3760,In silico neuroscience,2019-2020,BIOENG
2096,3761,In silico neuroscience,2016-2017,BIOENG
2097,3762,In silico neuroscience,2014-2015,BIOENG
2098,3763,In silico neuroscience,2015-2016,BIOENG
2099,3764,In silico neuroscience,2017-2018,BIOENG
2100,3766,Urban hydraulic systems,2010-2011,CIVIL
2101,3767,Urban hydraulic systems,2016-2017,CIVIL
2102,3768,Urban hydraulic systems,2012-2013,CIVIL
2103,3769,Urban hydraulic systems,2018-2019,CIVIL
2104,3770,Urban hydraulic systems,2015-2016,CIVIL
2105,3771,Urban hydraulic systems,2019-2020,CIVIL
2106,3772,Urban hydraulic systems,2017-2018,CIVIL
2107,3773,Urban hydraulic systems,2013-2014,CIVIL
2108,3774,Urban hydraulic systems,2014-2015,CIVIL
2109,3775,Urban hydraulic systems,2011-2012,CIVIL
2110,3784,"Industry dynamics, models & trends",2010-2011,MGT
2111,3785,"Industry dynamics, models & trends",2014-2015,MGT
2112,3786,"Industry dynamics, models & trends",2011-2012,MGT
2113,3787,"Industry dynamics, models & trends",2012-2013,MGT
2114,3788,"Industry dynamics, models & trends",2019-2020,MGT
2115,3789,"Industry dynamics, models & trends",2018-2019,MGT
2116,3790,"Industry dynamics, models & trends",2017-2018,MGT
2117,3791,"Industry dynamics, models & trends",2015-2016,MGT
2118,3792,"Industry dynamics, models & trends",2016-2017,MGT
2119,3793,"Industry dynamics, models & trends",2013-2014,MGT
2120,3795,Distributed algorithms,2017-2018,CS
2121,3796,Distributed algorithms,2004-2005,CS
2122,3797,Distributed algorithms,2006-2007,CS
2123,3798,Distributed algorithms,2010-2011,CS
2124,3799,Distributed algorithms,2012-2013,CS
2125,3800,Distributed algorithms,2019-2020,CS
2126,3801,Distributed algorithms,2016-2017,CS
2127,3802,Distributed algorithms,2008-2009,CS
2128,3803,Distributed algorithms,2009-2010,CS
2129,3804,Distributed algorithms,2005-2006,CS
2130,3805,Distributed algorithms,2007-2008,CS
2131,3806,Distributed algorithms,2011-2012,CS
2132,3807,Distributed algorithms,2015-2016,CS
2133,3808,Distributed algorithms,2018-2019,CS
2134,3809,Distributed algorithms,2013-2014,CS
2135,3810,Distributed algorithms,2014-2015,CS
2136,3833,UE Q : Composants et assemblages,2014-2015,AR
2137,3835,Relativistic quantum fields I,2015-2016,PHYS
2138,3836,Relativistic quantum fields I,2012-2013,PHYS
2139,3837,Relativistic quantum fields I,2011-2012,PHYS
2140,3838,Relativistic quantum fields I,2014-2015,PHYS
2141,3839,Relativistic quantum fields I,2013-2014,PHYS
2142,3840,Relativistic quantum fields I,2016-2017,PHYS
2143,3841,Relativistic quantum fields I,2008-2009,PHYS
2144,3842,Relativistic quantum fields I,2009-2010,PHYS
2145,3843,Relativistic quantum fields I,2010-2011,PHYS
2146,3859,Fundamentals of microfabrication,2019-2020,MICRO
2147,3860,Theories of Postmodern Architecture,2017-2018,AR
2148,3866,Enjeux éthiques contemporains I,2014-2015,HUM
2149,3867,Enjeux éthiques contemporains I,2013-2014,HUM
2150,3868,Enjeux éthiques contemporains I,2012-2013,HUM
2151,3869,Introduction to finance,2009-2010,FIN
2152,3870,Introduction to finance,2010-2011,FIN
2153,3871,Introduction to finance,2011-2012,FIN
2154,3872,Introduction to finance,2019-2020,FIN
2155,3873,Introduction to finance,2012-2013,FIN
2156,3874,Introduction to finance,2014-2015,FIN
2157,3875,Introduction to finance,2015-2016,FIN
2158,3876,Introduction to finance,2013-2014,FIN
2159,3877,Introduction to finance,2007-2008,FIN
2160,3878,Introduction to finance,2008-2009,FIN
2161,3879,Introduction to finance,2017-2018,FIN
2162,3880,Introduction to finance,2016-2017,FIN
2163,3881,Introduction to finance,2018-2019,FIN
2164,3882,Organizational behavior,2017-2018,MGT
2165,3883,Organizational behavior,2019-2020,MGT
2166,3884,Organizational behavior,2015-2016,MGT
2167,3885,Composites technology,2019-2020,MSE
2168,3886,Composites technology,2008-2009,MSE
2169,3887,Composites technology,2016-2017,MSE
2170,3888,Composites technology,2017-2018,MSE
2171,3889,Composites technology,2014-2015,MSE
2172,3890,Composites technology,2015-2016,MSE
2173,3891,Composites technology,2009-2010,MSE
2174,3892,Composites technology,2018-2019,MSE
2175,3893,Composites technology,2012-2013,MSE
2176,3894,Composites technology,2013-2014,MSE
2177,3895,Composites technology,2010-2011,MSE
2178,3896,Composites technology,2011-2012,MSE
2179,3897,Composites technology,2007-2008,MSE
2180,3905,Fundamentals of traffic operations and control,2016-2017,CIVIL
2181,3906,Fundamentals of traffic operations and control,2018-2019,CIVIL
2182,3907,Fundamentals of traffic operations and control,2009-2010,CIVIL
2183,3908,Fundamentals of traffic operations and control,2011-2012,CIVIL
2184,3909,Fundamentals of traffic operations and control,2012-2013,CIVIL
2185,3910,Fundamentals of traffic operations and control,2015-2016,CIVIL
2186,3911,Fundamentals of traffic operations and control,2019-2020,CIVIL
2187,3912,Fundamentals of traffic operations and control,2010-2011,CIVIL
2188,3913,Fundamentals of traffic operations and control,2013-2014,CIVIL
2189,3914,Fundamentals of traffic operations and control,2017-2018,CIVIL
2190,3915,Fundamentals of traffic operations and control,2014-2015,CIVIL
2191,3926,Scientific project design in integrative neurosciences,2018-2019,BIO
2192,3927,Scientific project design in integrative neurosciences,2015-2016,BIO
2193,3928,Scientific project design in integrative neurosciences,2014-2015,BIO
2194,3929,Scientific project design in integrative neurosciences,2017-2018,BIO
2195,3930,Scientific project design in integrative neurosciences,2016-2017,BIO
2196,3931,Scientific project design in integrative neurosciences,2019-2020,BIO
2197,3935,Accounting for finance,2016-2017,FIN
2198,3936,Accounting for finance,2015-2016,FIN
2199,3937,Accounting for finance,2019-2020,FIN
2200,3938,Accounting for finance,2017-2018,FIN
2201,3939,Accounting for finance,2014-2015,FIN
2202,3940,Accounting for finance,2018-2019,FIN
2203,3947,Applied probability & stochastic processes,2014-2015,MGT
2204,3947,Applied probability & stochastic processes,2014-2015,COM
2205,3948,Applied probability & stochastic processes,2019-2020,MGT
2206,3948,Applied probability & stochastic processes,2019-2020,COM
2207,3949,Applied probability & stochastic processes,2011-2012,MGT
2208,3949,Applied probability & stochastic processes,2011-2012,COM
2209,3950,Applied probability & stochastic processes,2012-2013,MGT
2210,3950,Applied probability & stochastic processes,2012-2013,COM
2211,3951,Applied probability & stochastic processes,2010-2011,MGT
2212,3951,Applied probability & stochastic processes,2010-2011,COM
2213,3952,Applied probability & stochastic processes,2017-2018,MGT
2214,3952,Applied probability & stochastic processes,2017-2018,COM
2215,3953,Applied probability & stochastic processes,2016-2017,MGT
2216,3953,Applied probability & stochastic processes,2016-2017,COM
2217,3954,Applied probability & stochastic processes,2018-2019,MGT
2218,3954,Applied probability & stochastic processes,2018-2019,COM
2219,3955,Applied probability & stochastic processes,2015-2016,MGT
2220,3955,Applied probability & stochastic processes,2015-2016,COM
2221,3956,Applied probability & stochastic processes,2013-2014,MGT
2222,3956,Applied probability & stochastic processes,2013-2014,COM
2223,3959,Entrepreneurship & new venture strategy,2011-2012,MGT
2224,3960,Entrepreneurship & new venture strategy,2019-2020,MGT
2225,3961,Entrepreneurship & new venture strategy,2018-2019,MGT
2226,3962,Entrepreneurship & new venture strategy,2017-2018,MGT
2227,3963,Entrepreneurship & new venture strategy,2010-2011,MGT
2228,3972,Théorie et critique du projet MA1 (Dreier et Frenzel),2017-2018,AR
2229,3976,Semiconductor electronic and optoelectronic devices I,2008-2009,PHYS
2230,3977,Semiconductor electronic and optoelectronic devices I,2011-2012,PHYS
2231,3978,Semiconductor electronic and optoelectronic devices I,2009-2010,PHYS
2232,3979,Semiconductor electronic and optoelectronic devices I,2010-2011,PHYS
2233,3980,Semiconductor electronic and optoelectronic devices I,2013-2014,PHYS
2234,3981,Semiconductor electronic and optoelectronic devices I,2014-2015,PHYS
2235,3982,Semiconductor electronic and optoelectronic devices I,2012-2013,PHYS
2236,3986,Langue et culture : Arabe,2011-2012,HUM
2237,3987,Laboratory in single-cell electrophysiology,2014-2015,BIO
2238,3988,Laboratory in single-cell electrophysiology,2010-2011,BIO
2239,3989,Laboratory in single-cell electrophysiology,2012-2013,BIO
2240,3990,Laboratory in single-cell electrophysiology,2013-2014,BIO
2241,3997,Seminar series on advances in materials (spring),2016-2017,MSE
2242,3998,Seminar series on advances in materials (spring),2018-2019,MSE
2243,3999,Seminar series on advances in materials (spring),2019-2020,MSE
2244,4000,Seminar series on advances in materials (spring),2017-2018,MSE
2245,4028,Advanced compiler construction,2010-2011,CS
2246,4029,Advanced compiler construction,2007-2008,CS
2247,4030,Advanced compiler construction,2006-2007,CS
2248,4031,Advanced compiler construction,2005-2006,CS
2249,4032,Advanced compiler construction,2004-2005,CS
2250,4033,Advanced compiler construction,2012-2013,CS
2251,4034,Advanced compiler construction,2019-2020,CS
2252,4035,Advanced compiler construction,2008-2009,CS
2253,4036,Advanced compiler construction,2014-2015,CS
2254,4037,Advanced compiler construction,2015-2016,CS
2255,4038,Advanced compiler construction,2009-2010,CS
2256,4039,Advanced compiler construction,2017-2018,CS
2257,4040,Advanced compiler construction,2016-2017,CS
2258,4041,Advanced compiler construction,2018-2019,CS
2259,4042,Advanced compiler construction,2013-2014,CS
2260,4043,Philosophical perspectives on the exact sciences II,2019-2020,HUM
2261,4051,Computational game theory & applications,2010-2011,CS
2262,4052,Computational game theory & applications,2013-2014,CS
2263,4053,Computational game theory & applications,2012-2013,CS
2264,4054,Computational game theory & applications,2014-2015,CS
2265,4055,Histoire de la mondialisation II,2011-2012,HUM
2266,4056,Histoire de la mondialisation II,2010-2011,HUM
2267,4057,Histoire de la mondialisation II,2012-2013,HUM
2268,4058,Histoire de la mondialisation II,2013-2014,HUM
2269,4059,Lab in acoustics,2017-2018,EE
2270,4060,Lab in acoustics,2019-2020,EE
2271,4061,Lab in acoustics,2016-2017,EE
2272,4062,Lab in acoustics,2018-2019,EE
2273,4063,Lab in acoustics,2014-2015,EE
2274,4064,Lab in acoustics,2013-2014,EE
2275,4065,Selected topics in mechanics of solids and structures,2016-2017,CIVIL
2276,4066,Selected topics in mechanics of solids and structures,2018-2019,CIVIL
2277,4067,Selected topics in mechanics of solids and structures,2010-2011,CIVIL
2278,4068,Selected topics in mechanics of solids and structures,2012-2013,CIVIL
2279,4069,Selected topics in mechanics of solids and structures,2014-2015,CIVIL
2280,4070,Energy systems engineering,2017-2018,ChE
2281,4071,Energy systems engineering,2018-2019,ChE
2282,4072,Energy systems engineering,2019-2020,ChE
2283,4073,Energy systems engineering,2015-2016,ChE
2284,4074,Energy systems engineering,2016-2017,ChE
2285,4078,UE E : Architecture et structures,2009-2010,AR
2286,4079,UE E : Architecture et structures,2010-2011,AR
2287,4080,UE E : Architecture et structures,2007-2008,AR
2288,4081,UE E : Architecture et structures,2006-2007,AR
2289,4082,UE E : Architecture et structures,2008-2009,AR
2290,4083,UE E : Architecture et structures,2005-2006,AR
2291,4084,UE E : Architecture et structures,2014-2015,AR
2292,4085,UE E : Architecture et structures,2015-2016,AR
2293,4086,UE E : Architecture et structures,2013-2014,AR
2294,4087,UE E : Architecture et structures,2017-2018,AR
2295,4088,UE E : Architecture et structures,2016-2017,AR
2296,4089,UE E : Architecture et structures,2012-2013,AR
2297,4090,UE E : Architecture et structures,2011-2012,AR
2298,4091,Program parallelization on PC clusters,2013-2014,CS
2299,4092,Program parallelization on PC clusters,2015-2016,CS
2300,4093,Program parallelization on PC clusters,2010-2011,CS
2301,4094,Program parallelization on PC clusters,2009-2010,CS
2302,4095,Program parallelization on PC clusters,2011-2012,CS
2303,4096,Program parallelization on PC clusters,2012-2013,CS
2304,4097,Program parallelization on PC clusters,2014-2015,CS
2305,4098,Design industriel VI,2016-2017,HUM
2306,4098,Design industriel VI,2016-2017,HUM
2307,4099,Design industriel VI,2015-2016,HUM
2308,4099,Design industriel VI,2015-2016,HUM
2309,4100,Design industriel VI,2013-2014,HUM
2310,4100,Design industriel VI,2013-2014,HUM
2311,4101,Design industriel VI,2014-2015,HUM
2312,4101,Design industriel VI,2014-2015,HUM
2313,4102,Design industriel VI,2012-2013,HUM
2314,4102,Design industriel VI,2012-2013,HUM
2315,4103,Design industriel VI,2019-2020,HUM
2316,4103,Design industriel VI,2019-2020,HUM
2317,4104,Design industriel VI,2017-2018,HUM
2318,4104,Design industriel VI,2017-2018,HUM
