,course_id,course_name,year
9941,9941,Powder technology,2009-2010
9942,9942,Powder technology,2007-2008
9943,9943,Powder technology,2010-2011
9944,9944,Powder technology,2013-2014
9945,9945,Powder technology,2019-2020
9946,9946,Powder technology,2017-2018
9947,9947,Powder technology,2018-2019
9948,9948,Powder technology,2016-2017
9949,9949,Powder technology,2012-2013
9950,9950,Powder technology,2014-2015
9956,9956,Advanced energetics,2016-2017
9957,9957,Advanced energetics,2018-2019
9958,9958,Advanced energetics,2011-2012
9959,9959,Advanced energetics,2012-2013
9960,9960,Advanced energetics,2009-2010
9961,9961,Advanced energetics,2015-2016
9962,9962,Advanced energetics,2019-2020
9963,9963,Advanced energetics,2010-2011
9964,9964,Advanced energetics,2014-2015
9965,9965,Advanced energetics,2017-2018
9966,9966,Advanced energetics,2013-2014
9967,9967,Eco-conception et écologie des systèmes industriels,2004-2005
9984,9984,UE A : Photographie et mouvement moderne,2004-2005
9986,9986,Développement territorial et urbanisme I,2009-2010
9989,9989,Développement territorial et urbanisme I,2008-2009
9990,9990,Image and video processing,2010-2011
9991,9991,Image and video processing,2015-2016
9992,9992,Image and video processing,2018-2019
9993,9993,Image and video processing,2006-2007
9994,9994,Image and video processing,2009-2010
9995,9995,Image and video processing,2012-2013
9996,9996,Image and video processing,2014-2015
9997,9997,Image and video processing,2017-2018
9998,9998,Image and video processing,2019-2020
9999,9999,Image and video processing,2008-2009
10000,10000,Image and video processing,2016-2017
10001,10001,Image and video processing,2007-2008
10002,10002,Image and video processing,2013-2014
10003,10003,Image and video processing,2005-2006
10004,10004,Image and video processing,2011-2012
10005,10005,"Risk, rare events and extremes",2018-2019
10006,10006,"Risk, rare events and extremes",2019-2020
10007,10007,"Risk, rare events and extremes",2015-2016
10008,10008,"Risk, rare events and extremes",2013-2014
10010,10010,Quantitative systems modeling techniques,2011-2012
10011,10011,Quantitative systems modeling techniques,2019-2020
10013,10013,Quantitative systems modeling techniques,2018-2019
10014,10014,Quantitative systems modeling techniques,2015-2016
10015,10015,Quantitative systems modeling techniques,2016-2017
10016,10016,Quantitative systems modeling techniques,2014-2015
10017,10017,Quantitative systems modeling techniques,2012-2013
10018,10018,Quantitative systems modeling techniques,2017-2018
10019,10019,Quantitative systems modeling techniques,2013-2014
10020,10020,Quantum electrodynamics and quantum optics,2017-2018
10021,10021,Quantum electrodynamics and quantum optics,2015-2016
10022,10022,Quantum electrodynamics and quantum optics,2016-2017
10023,10023,Quantum electrodynamics and quantum optics,2019-2020
10024,10024,Quantum electrodynamics and quantum optics,2018-2019
10025,10025,Quantum electrodynamics and quantum optics,2014-2015
10026,10026,Macrofinance,2011-2012
10027,10027,Macrofinance,2010-2011
10028,10028,Macrofinance,2019-2020
10029,10029,Macrofinance,2009-2010
10030,10030,Macrofinance,2018-2019
10031,10031,Macrofinance,2017-2018
10032,10032,Macrofinance,2016-2017
10033,10033,Macrofinance,2014-2015
10034,10034,Macrofinance,2015-2016
10035,10035,Macrofinance,2012-2013
10036,10036,Macrofinance,2013-2014
10037,10037,Théorie et critique du projet VII (Weinand),2006-2007
10045,10045,Identification de systèmes dynamiques,2010-2011
10046,10046,Identification de systèmes dynamiques,2009-2010
10047,10047,Identification de systèmes dynamiques,2011-2012
10048,10048,Identification de systèmes dynamiques,2012-2013
10049,10049,Planification territoriale,2010-2011
10050,10050,Planification territoriale,2011-2012
10059,10059,Microelectronics,2016-2017
10060,10060,Microelectronics,2017-2018
10061,10061,Microelectronics,2011-2012
10062,10062,Microelectronics,2012-2013
10063,10063,Microelectronics,2015-2016
10064,10064,Microelectronics,2014-2015
10065,10065,Microelectronics,2010-2011
10066,10066,Microelectronics,2009-2010
10067,10067,Microelectronics,2007-2008
10068,10068,Microelectronics,2008-2009
10069,10069,Microelectronics,2013-2014
10070,10070,Théorie et critique du projet VIII (Lamunière),2005-2006
10071,10071,Fracture of materials,2015-2016
10072,10072,Fracture of materials,2019-2020
10073,10073,Fracture of materials,2017-2018
10074,10074,Fracture of materials,2018-2019
10075,10075,Fracture of materials,2016-2017
10092,10092,Physique statistique des biomacromolécules,2006-2007
10093,10093,Physique statistique des biomacromolécules,2007-2008
10094,10094,Physique statistique des biomacromolécules,2005-2006
10095,10095,Physique statistique des biomacromolécules,2004-2005
10096,10096,Experimental molecular sciences,2011-2012
10097,10097,Experimental molecular sciences,2013-2014
10098,10098,Experimental molecular sciences,2009-2010
10099,10099,Experimental molecular sciences,2012-2013
10100,10100,Experimental molecular sciences,2010-2011
10101,10101,Experimental molecular sciences,2008-2009
10102,10102,Experimental molecular sciences,2007-2008
10120,10120,Algèbres de Lie,2005-2006
10125,10125,UE G : In silico Building (Autumn),2013-2014
10147,10147,Differential geometry of framed curves,2015-2016
10148,10148,Differential geometry of framed curves,2016-2017
10149,10149,Differential geometry of framed curves,2019-2020
10150,10150,Differential geometry of framed curves,2017-2018
10151,10151,TCP/IP networking,2009-2010
10152,10152,TCP/IP networking,2010-2011
10153,10153,TCP/IP networking,2011-2012
10154,10154,TCP/IP networking,2012-2013
10155,10155,TCP/IP networking,2013-2014
10156,10156,TCP/IP networking,2014-2015
10157,10157,TCP/IP networking,2019-2020
10158,10158,TCP/IP networking,2004-2005
10159,10159,TCP/IP networking,2008-2009
10160,10160,TCP/IP networking,2007-2008
10161,10161,TCP/IP networking,2006-2007
10162,10162,TCP/IP networking,2005-2006
10163,10163,TCP/IP networking,2015-2016
10164,10164,TCP/IP networking,2017-2018
10165,10165,TCP/IP networking,2018-2019
10166,10166,TCP/IP networking,2016-2017
10167,10167,Mécanique quantique pour ingénieurs II,2006-2007
10168,10168,Mécanique quantique pour ingénieurs II,2007-2008
10169,10169,Mécanique quantique pour ingénieurs II,2005-2006
10170,10170,Mécanique quantique pour ingénieurs II,2008-2009
10171,10171,Mécanique quantique pour ingénieurs II,2004-2005
10172,10172,Advanced biotechnology I,2009-2010
10173,10173,Advanced biotechnology I,2008-2009
10174,10174,Advanced biotechnology I,2007-2008
10212,10212,Selected chapters in organic chemistry,2007-2008
10217,10217,Computational methods in molecular quantum mechanics,2009-2010
10218,10218,Computational methods in molecular quantum mechanics,2010-2011
10219,10219,Computational methods in molecular quantum mechanics,2011-2012
10220,10220,Computational methods in molecular quantum mechanics,2018-2019
10221,10221,Computational methods in molecular quantum mechanics,2016-2017
10222,10222,Computational methods in molecular quantum mechanics,2017-2018
10223,10223,Computational methods in molecular quantum mechanics,2019-2020
10224,10224,Computational methods in molecular quantum mechanics,2014-2015
10225,10225,Computational methods in molecular quantum mechanics,2013-2014
10226,10226,Computational methods in molecular quantum mechanics,2012-2013
10227,10227,Computational methods in molecular quantum mechanics,2015-2016
10228,10228,Audio II,2005-2006
10229,10229,Audio II,2006-2007
10230,10230,Audio II,2009-2010
10231,10231,Audio II,2007-2008
10232,10232,Audio II,2008-2009
10233,10233,Audio II,2004-2005
10234,10234,Advanced MEMS & microsystems,2018-2019
10235,10235,Advanced MEMS & microsystems,2017-2018
10236,10236,Advanced MEMS & microsystems,2019-2020
10237,10237,Advanced MEMS & microsystems,2014-2015
10238,10238,Advanced MEMS & microsystems,2013-2014
10239,10239,Advanced MEMS & microsystems,2012-2013
10240,10240,Advanced MEMS & microsystems,2011-2012
10241,10241,Advanced MEMS & microsystems,2015-2016
10242,10242,Histoire de l'architecture VII,2013-2014
10243,10243,Histoire de l'architecture VII,2009-2010
10244,10244,Histoire de l'architecture VII,2007-2008
10245,10245,Histoire de l'architecture VII,2010-2011
10246,10246,Histoire de l'architecture VII,2008-2009
10247,10247,Histoire de l'architecture VII,2005-2006
10248,10248,Histoire de l'architecture VII,2014-2015
10249,10249,Histoire de l'architecture VII,2006-2007
10250,10250,Histoire de l'architecture VII,2011-2012
10251,10251,Histoire de l'architecture VII,2012-2013
10252,10252,Landmark papers in Genetics,2007-2008
10253,10253,Landmark papers in Genetics,2008-2009
10254,10254,Landmark papers in Genetics,2009-2010
10263,10263,Advanced algorithms,2010-2011
10264,10264,Advanced algorithms,2011-2012
10265,10265,Advanced algorithms,2015-2016
10266,10266,Advanced algorithms,2018-2019
10267,10267,Advanced algorithms,2008-2009
10268,10268,Advanced algorithms,2012-2013
10269,10269,Advanced algorithms,2017-2018
10270,10270,Advanced algorithms,2019-2020
10271,10271,Advanced algorithms,2016-2017
10272,10272,Advanced algorithms,2009-2010
10273,10273,Advanced algorithms,2013-2014
10274,10274,Advanced algorithms,2014-2015
10275,10275,Gestion du régime hydrique des sols II,2005-2006
10293,10293,Gestion foncière et droit foncier,2018-2019
10294,10294,Gestion foncière et droit foncier,2014-2015
10295,10295,Gestion foncière et droit foncier,2016-2017
10296,10296,Gestion foncière et droit foncier,2012-2013
10297,10297,Gestion foncière et droit foncier,2010-2011
10298,10298,Gestion foncière et droit foncier,2011-2012
10299,10299,Gestion foncière et droit foncier,2007-2008
10300,10300,Gestion foncière et droit foncier,2009-2010
10301,10301,Gestion foncière et droit foncier,2008-2009
10302,10302,Gestion foncière et droit foncier,2006-2007
10303,10303,Gestion foncière et droit foncier,2005-2006
10304,10304,Gestion des réseaux d'entreprise & supply chain management,2007-2008
10305,10305,Gestion des réseaux d'entreprise & supply chain management,2010-2011
10306,10306,Gestion des réseaux d'entreprise & supply chain management,2009-2010
10307,10307,Gestion des réseaux d'entreprise & supply chain management,2008-2009
10308,10308,Gestion des réseaux d'entreprise & supply chain management,2011-2012
10309,10309,Gestion des réseaux d'entreprise & supply chain management,2006-2007
10314,10314,Advanced analog and RF integrated circuits design II,2015-2016
10315,10315,Advanced analog and RF integrated circuits design II,2010-2011
10316,10316,Advanced analog and RF integrated circuits design II,2005-2006
10317,10317,Advanced analog and RF integrated circuits design II,2011-2012
10318,10318,Advanced analog and RF integrated circuits design II,2008-2009
10319,10319,Advanced analog and RF integrated circuits design II,2006-2007
10320,10320,Advanced analog and RF integrated circuits design II,2007-2008
10321,10321,Advanced analog and RF integrated circuits design II,2009-2010
10322,10322,Advanced analog and RF integrated circuits design II,2014-2015
10323,10323,Advanced analog and RF integrated circuits design II,2012-2013
10324,10324,Advanced analog and RF integrated circuits design II,2016-2017
10328,10328,Introduction au marketing et à la finance,2004-2005
10338,10338,Advanced chemical reaction engineering,2004-2005
10339,10339,Advanced chemical reaction engineering,2005-2006
10340,10340,Conception mécanique II,2008-2009
10341,10341,Conception mécanique II,2007-2008
10342,10342,Conception mécanique II,2006-2007
10343,10343,Conception mécanique II,2005-2006
10344,10344,Conception mécanique II,2004-2005
10349,10349,Atomistic and quantum simulations of materials,2015-2016
10350,10350,Atomistic and quantum simulations of materials,2017-2018
10351,10351,Atomistic and quantum simulations of materials,2019-2020
10352,10352,Statistical neurosciences,2012-2013
10353,10353,Statistical neurosciences,2013-2014
10354,10354,Théorie de l'espace II,2005-2006
10355,10355,Théorie de l'espace II,2006-2007
10356,10356,Pattern classification and machine learning,2007-2008
10357,10357,Pattern classification and machine learning,2004-2005
10358,10358,Pattern classification and machine learning,2005-2006
10359,10359,Pattern classification and machine learning,2008-2009
10360,10360,Pattern classification and machine learning,2006-2007
10361,10361,Pattern classification and machine learning,2011-2012
10362,10362,Pattern classification and machine learning,2015-2016
10363,10363,Pattern classification and machine learning,2016-2017
10364,10364,Pattern classification and machine learning,2010-2011
10365,10365,Pattern classification and machine learning,2009-2010
10366,10366,Pattern classification and machine learning,2014-2015
10367,10367,Pattern classification and machine learning,2012-2013
10368,10368,Pattern classification and machine learning,2013-2014
10373,10373,Mécatronique,2004-2005
10374,10374,Mécatronique,2011-2012
10375,10375,Mécatronique,2012-2013
10376,10376,Mécatronique,2010-2011
10377,10377,Mécatronique,2006-2007
10378,10378,Mécatronique,2009-2010
10379,10379,Mécatronique,2005-2006
10380,10380,Mécatronique,2007-2008
10381,10381,Mécatronique,2008-2009
10390,10390,Computational processing of textual data,2005-2006
10391,10391,Computational processing of textual data,2004-2005
10392,10392,Production management,2017-2018
10393,10393,Production management,2016-2017
10394,10394,Production management,2015-2016
10395,10395,Production management,2011-2012
10396,10396,Production management,2012-2013
10397,10397,Production management,2013-2014
10398,10398,Production management,2009-2010
10399,10399,Production management,2014-2015
10400,10400,Production management,2019-2020
10401,10401,Production management,2018-2019
10403,10403,UE G : Digital Design and Production (Spring),2010-2011
10404,10404,UE G : Digital Design and Production (Spring),2009-2010
10405,10405,UE G : Digital Design and Production (Spring),2012-2013
10406,10406,UE G : Digital Design and Production (Spring),2011-2012
10407,10407,Polyelectrolytes and biopolymers,2011-2012
10408,10408,Polyelectrolytes and biopolymers,2007-2008
10409,10409,Polyelectrolytes and biopolymers,2013-2014
10410,10410,Polyelectrolytes and biopolymers,2004-2005
10411,10411,Polyelectrolytes and biopolymers,2005-2006
10412,10412,Polyelectrolytes and biopolymers,2006-2007
10413,10413,Polyelectrolytes and biopolymers,2008-2009
10414,10414,Polyelectrolytes and biopolymers,2009-2010
10415,10415,Polyelectrolytes and biopolymers,2012-2013
10416,10416,Polyelectrolytes and biopolymers,2010-2011
10425,10425,"Metric Spaces, Convexity and Curvature",2008-2009
10427,10427,Robotique TP,2007-2008
10428,10428,Robotique TP,2008-2009
10429,10429,Robotique TP,2011-2012
10430,10430,Robotique TP,2006-2007
10431,10431,Robotique TP,2010-2011
10432,10432,Robotique TP,2012-2013
10433,10433,Robotique TP,2004-2005
10434,10434,Robotique TP,2005-2006
10435,10435,Robotique TP,2009-2010
10443,10443,Quantitative methods in finance,2012-2013
10444,10444,Quantitative methods in finance,2015-2016
10445,10445,Quantitative methods in finance,2013-2014
10446,10446,Quantitative methods in finance,2014-2015
10447,10447,Quantitative methods in finance,2016-2017
10448,10448,Quantitative methods in finance,2011-2012
10449,10449,Quantitative methods in finance,2010-2011
10450,10450,Quantitative methods in finance,2009-2010
10462,10462,Executive lecture series,2010-2011
10467,10467,Experimental methods in engineering mechanics,2018-2019
10468,10468,Experimental methods in engineering mechanics,2019-2020
10490,10490,Model-based system design,2015-2016
10491,10491,Model-based system design,2013-2014
10492,10492,Model-based system design,2014-2015
10493,10493,Model-based system design,2012-2013
10510,10510,"Radiation biology, protection and applications",2019-2020
10511,10511,"Radiation biology, protection and applications",2018-2019
10512,10512,"Radiation biology, protection and applications",2017-2018
10513,10513,Théorie et critique du projet VII (donné en anglais) (Huang J.),2006-2007
10514,10514,Microélectronique et microsystèmes labos II,2006-2007
10515,10515,Microélectronique et microsystèmes labos II,2008-2009
10516,10516,Microélectronique et microsystèmes labos II,2004-2005
10517,10517,Microélectronique et microsystèmes labos II,2009-2010
10518,10518,Microélectronique et microsystèmes labos II,2005-2006
10519,10519,Microélectronique et microsystèmes labos II,2007-2008
10520,10520,Microélectronique et microsystèmes labos II,2010-2011
10569,10569,Advanced digital design,2004-2005
10570,10570,Advanced digital design,2006-2007
10571,10571,Advanced digital design,2005-2006
10572,10572,Etudes d'impact,2010-2011
10573,10573,Etudes d'impact,2011-2012
10574,10574,Etudes d'impact,2008-2009
10575,10575,Etudes d'impact,2009-2010
10576,10576,Etudes d'impact,2016-2017
10577,10577,Etudes d'impact,2018-2019
10578,10578,Etudes d'impact,2019-2020
10579,10579,Etudes d'impact,2017-2018
10580,10580,Etudes d'impact,2015-2016
10581,10581,Etudes d'impact,2004-2005
10582,10582,Etudes d'impact,2005-2006
10583,10583,Etudes d'impact,2013-2014
10584,10584,Etudes d'impact,2014-2015
10585,10585,Etudes d'impact,2012-2013
10586,10586,Etudes d'impact,2007-2008
10587,10587,Etudes d'impact,2006-2007
10593,10593,E-Business,2006-2007
10594,10594,E-Business,2004-2005
10595,10595,E-Business,2005-2006
10596,10596,E-Business,2007-2008
10598,10598,UE B : Critique architecturale I,2005-2006
10599,10599,Mathematical foundations of signal processing,2017-2018
10600,10600,Mathematical foundations of signal processing,2019-2020
10601,10601,Mathematical foundations of signal processing,2013-2014
10602,10602,Mathematical foundations of signal processing,2016-2017
10603,10603,Mathematical foundations of signal processing,2015-2016
10604,10604,Mathematical foundations of signal processing,2018-2019
10605,10605,Mathematical foundations of signal processing,2014-2015
10606,10606,Mécanique des matériaux composites,2006-2007
10607,10607,Mécanique des matériaux composites,2008-2009
10608,10608,Mécanique des matériaux composites,2004-2005
10609,10609,Materials analysis by nuclear techniques,2017-2018
10610,10610,Materials analysis by nuclear techniques,2019-2020
10615,10615,Lasers and optics of nanostructures,2011-2012
10616,10616,Lasers and optics of nanostructures,2012-2013
10617,10617,Lasers and optics of nanostructures,2013-2014
10618,10618,Laser fundamentals and applications for engineers,2018-2019
10619,10619,Laser fundamentals and applications for engineers,2019-2020
10625,10625,Multivariable control and coordination systems,2018-2019
10626,10626,Multivariable control and coordination systems,2015-2016
10627,10627,Multivariable control and coordination systems,2019-2020
10628,10628,Multivariable control and coordination systems,2017-2018
10629,10629,Multivariable control and coordination systems,2016-2017
10630,10630,"Physics of atoms, nuclei and elementary particles",2017-2018
10631,10631,"Physics of atoms, nuclei and elementary particles",2018-2019
10632,10632,"Physics of atoms, nuclei and elementary particles",2013-2014
10633,10633,"Physics of atoms, nuclei and elementary particles",2015-2016
10634,10634,"Physics of atoms, nuclei and elementary particles",2019-2020
10635,10635,"Physics of atoms, nuclei and elementary particles",2008-2009
10636,10636,"Physics of atoms, nuclei and elementary particles",2009-2010
10637,10637,"Physics of atoms, nuclei and elementary particles",2010-2011
10638,10638,"Physics of atoms, nuclei and elementary particles",2011-2012
10639,10639,"Physics of atoms, nuclei and elementary particles",2012-2013
10640,10640,"Physics of atoms, nuclei and elementary particles",2014-2015
10641,10641,"Physics of atoms, nuclei and elementary particles",2016-2017
10642,10642,De la structure à l'ornement: une histoire culturelle de la construction,2013-2014
10645,10645,Artificial photosynthesis,2010-2011
10646,10646,Artificial photosynthesis,2017-2018
10647,10647,Artificial photosynthesis,2016-2017
10648,10648,Artificial photosynthesis,2019-2020
10649,10649,Artificial photosynthesis,2009-2010
10650,10650,Artificial photosynthesis,2014-2015
10651,10651,Artificial photosynthesis,2011-2012
10652,10652,Artificial photosynthesis,2012-2013
10653,10653,Artificial photosynthesis,2015-2016
10654,10654,Artificial photosynthesis,2018-2019
10655,10655,Numerical approximation of PDEs,2009-2010
10656,10656,Numerical approximation of PDEs,2008-2009
10657,10657,Numerical approximation of PDEs,2011-2012
10659,10659,Numerical approximation of PDEs,2010-2011
10660,10660,Stochastic calculus I,2013-2014
10661,10661,Stochastic calculus I,2011-2012
10662,10662,Stochastic calculus I,2014-2015
10663,10663,Stochastic calculus I,2017-2018
10664,10664,Stochastic calculus I,2016-2017
10665,10665,Stochastic calculus I,2015-2016
10666,10666,Stochastic calculus I,2012-2013
10668,10668,Eléments constructifs et matériaux VIIb (été),2005-2006
10669,10669,Théorie et critique du projet MA3 (Saunt),2008-2009
10671,10671,Choix des équipements hydrauliques,2004-2005
10672,10672,Choix des équipements hydrauliques,2005-2006
10673,10673,Ateliers et théorie du projet VIII (Ibos),2004-2005
10674,10674,Biomécanique du système cardiovasculaire,2007-2008
10675,10675,Biomécanique du système cardiovasculaire,2006-2007
10676,10676,Biomécanique du système cardiovasculaire,2005-2006
10677,10677,Biomécanique du système cardiovasculaire,2004-2005
10679,10679,Set theory,2017-2018
10680,10680,Set theory,2018-2019
10681,10681,Set theory,2013-2014
10682,10682,Set theory,2011-2012
10683,10683,Set theory,2019-2020
10684,10684,Set theory,2015-2016
10685,10685,Techniques d'impression II,2006-2007
10686,10686,Techniques d'impression II,2004-2005
10687,10687,Techniques d'impression II,2005-2006
10688,10688,Ateliers et théorie du projet VII (De Geyter),2004-2005
10698,10698,Neurosciences II : cellular mechanisms of brain function,2016-2017
10699,10699,Neurosciences II : cellular mechanisms of brain function,2014-2015
10700,10700,Neurosciences II : cellular mechanisms of brain function,2015-2016
10701,10701,Neurosciences II : cellular mechanisms of brain function,2017-2018
10702,10702,Slope stability,2015-2016
10703,10703,Slope stability,2017-2018
10704,10704,Slope stability,2019-2020
10705,10705,Slope stability,2016-2017
10706,10706,Slope stability,2018-2019
10707,10707,Slope stability,2014-2015
10724,10724,Optical communications,2019-2020
10725,10725,Optical communications,2016-2017
10726,10726,Optical communications,2013-2014
10727,10727,Optical communications,2014-2015
10728,10728,Optical communications,2017-2018
10729,10729,Optical communications,2018-2019
10730,10730,Technologie des Composites,2004-2005
10731,10731,Technologie des Composites,2006-2007
10732,10732,Technologie des Composites,2005-2006
10734,10734,Théorie et critique du projet MA2 (Gueissaz),2012-2013
10735,10735,Optical signal processing,2007-2008
10736,10736,Optical signal processing,2005-2006
10737,10737,Optical signal processing,2010-2011
10738,10738,Optical signal processing,2006-2007
10739,10739,Optical signal processing,2011-2012
10740,10740,Optical signal processing,2008-2009
10741,10741,Optical signal processing,2009-2010
10756,10756,Théorie et critique du projet MA2 (Gugger),2016-2017
10757,10757,Théorie et critique du projet MA2 (Gugger),2010-2011
10758,10758,Théorie et critique du projet MA2 (Gugger),2012-2013
10759,10759,Théorie et critique du projet MA2 (Gugger),2009-2010
10760,10760,Théorie et critique du projet MA2 (Gugger),2014-2015
10761,10761,Théorie et critique du projet MA2 (Gugger),2015-2016
10762,10762,Théorie et critique du projet MA2 (Gugger),2017-2018
10763,10763,Théorie et critique du projet MA2 (Gugger),2018-2019
10764,10764,Théorie et critique du projet MA2 (Gugger),2008-2009
10765,10765,Théorie et critique du projet MA2 (Gugger),2011-2012
10766,10766,Théorie et critique du projet MA2 (Gugger),2019-2020
10767,10767,Théorie et critique du projet MA2 (Gugger),2007-2008
10781,10781,Groupes de Coxeter,2005-2006
10782,10782,Neurosciences I : molecular neuroscience and neurodegeneration,2017-2018
10783,10783,Neurosciences I : molecular neuroscience and neurodegeneration,2012-2013
10784,10784,Neurosciences I : molecular neuroscience and neurodegeneration,2015-2016
10785,10785,Neurosciences I : molecular neuroscience and neurodegeneration,2013-2014
10786,10786,Neurosciences I : molecular neuroscience and neurodegeneration,2011-2012
10787,10787,Neurosciences I : molecular neuroscience and neurodegeneration,2014-2015
10788,10788,Neurosciences I : molecular neuroscience and neurodegeneration,2009-2010
10789,10789,Neurosciences I : molecular neuroscience and neurodegeneration,2010-2011
10790,10790,Neurosciences I : molecular neuroscience and neurodegeneration,2016-2017
10791,10791,Théorie et critique du projet MA2 (Saunt),2008-2009
10792,10792,Théorie et critique du projet MA2 (Saunt),2009-2010
10793,10793,Technologie des SIG I,2007-2008
10794,10794,Technologie des SIG I,2008-2009
10795,10795,Technologie des SIG I,2009-2010
10796,10796,Technologie des SIG I,2005-2006
10797,10797,Technologie des SIG I,2006-2007
10798,10798,Technologie des SIG I,2004-2005
10799,10799,Optical and microwave transmission,2005-2006
10800,10800,Optical and microwave transmission,2004-2005
10801,10801,Optical and microwave transmission,2006-2007
10808,10808,Techniques d'épuration des fumées,2005-2006
10809,10809,Ateliers et théorie du projet VII (Bonnard et Woeffray),2004-2005
10810,10810,Biomécanique du système cardio-vasculaire,2005-2006
10811,10811,Ateliers et théorie du projet VIII (Gazeau),2004-2005
10812,10812,Sensor orientation,2012-2013
10814,10814,Sensor orientation,2015-2016
10815,10815,Sensor orientation,2019-2020
10816,10816,Sensor orientation,2018-2019
10817,10817,Sensor orientation,2013-2014
10818,10818,Sensor orientation,2014-2015
10819,10819,Sensor orientation,2016-2017
10822,10822,Eléments constructifs et matériaux VIIa (hiver),2005-2006
10823,10823,Numerical methods in biomechanics,2018-2019
10824,10824,Numerical methods in biomechanics,2011-2012
10825,10825,Numerical methods in biomechanics,2019-2020
10826,10826,Numerical methods in biomechanics,2015-2016
10827,10827,Numerical methods in biomechanics,2014-2015
10828,10828,Numerical methods in biomechanics,2017-2018
10829,10829,Numerical methods in biomechanics,2016-2017
10830,10830,Numerical methods in biomechanics,2012-2013
10831,10831,Numerical methods in biomechanics,2013-2014
10832,10832,Théorie et critique du projet MA3 (Rebelo),2009-2010
10833,10833,Numerical flow modelling,2006-2007
10834,10834,Numerical flow modelling,2004-2005
10835,10835,Numerical flow modelling,2008-2009
10836,10836,Numerical flow modelling,2005-2006
10837,10837,Numerical flow modelling,2007-2008
10838,10838,Eléments de recherche opérationnelle pour l'ingénieur,2004-2005
10839,10839,Eléments de recherche opérationnelle pour l'ingénieur,2006-2007
10840,10840,Eléments de recherche opérationnelle pour l'ingénieur,2005-2006
10841,10841,Stochastic calculus II,2008-2009
10842,10842,Arts et histoires de l'environnement,2012-2013
10844,10844,Multivariable control,2019-2020
10845,10845,Multivariable control,2018-2019
10849,10849,Transport et télématique,2016-2017
10850,10850,Transport et télématique,2012-2013
10851,10851,Transport et télématique,2011-2012
10852,10852,Transport et télématique,2010-2011
10853,10853,Transport et télématique,2009-2010
10854,10854,Transport et télématique,2017-2018
10855,10855,Transport et télématique,2008-2009
10856,10856,Transport et télématique,2007-2008
10857,10857,Transport et télématique,2005-2006
10858,10858,Transport et télématique,2004-2005
10859,10859,Transport et télématique,2006-2007
10860,10860,Transport et télématique,2014-2015
10861,10861,Transport et télématique,2015-2016
10862,10862,Transport et télématique,2013-2014
10863,10863,De la structure à l'ornement,2016-2017
10864,10864,De la structure à l'ornement,2015-2016
10865,10865,De la structure à l'ornement,2018-2019
10866,10866,De la structure à l'ornement,2017-2018
10867,10867,De la structure à l'ornement,2019-2020
10868,10868,De la structure à l'ornement,2014-2015
10869,10869,Physical organic chemistry,2005-2006
10870,10870,Physical organic chemistry,2004-2005
10871,10871,Physical organic chemistry,2007-2008
10872,10872,Physical organic chemistry,2009-2010
10873,10873,Physical organic chemistry,2010-2011
10874,10874,Physical organic chemistry,2008-2009
10875,10875,Physical organic chemistry,2006-2007
10876,10876,Economics of innovation and IP,2019-2020
10877,10877,Economics of innovation and IP,2018-2019
10878,10878,Economics of innovation and IP,2017-2018
10879,10879,Multi-body simulation,2017-2018
10880,10880,Multi-body simulation,2016-2017
10881,10881,Laser microprocessing,2019-2020
10882,10882,Laser microprocessing,2018-2019
10883,10883,Laser microprocessing,2014-2015
10884,10884,Laser microprocessing,2016-2017
10885,10885,Laser microprocessing,2013-2014
10886,10886,Laser microprocessing,2017-2018
10887,10887,Laser microprocessing,2015-2016
10896,10896,Interaction sol-structure,2013-2014
10897,10897,Interaction sol-structure,2012-2013
10898,10898,Interaction sol-structure,2014-2015
10899,10899,Interaction sol-structure,2010-2011
10900,10900,Interaction sol-structure,2008-2009
10901,10901,Interaction sol-structure,2007-2008
10902,10902,Interaction sol-structure,2009-2010
10903,10903,Interaction sol-structure,2011-2012
10905,10905,Lasers et applications en chimie,2004-2005
10919,10919,Early detection of innovation potential,2016-2017
10920,10920,Early detection of innovation potential,2015-2016
10922,10922,Early detection of innovation potential,2013-2014
10923,10923,Early detection of innovation potential,2014-2015
10924,10924,EDA TP,2011-2012
10925,10925,EDA TP,2010-2011
10926,10926,EDA TP,2012-2013
10927,10927,Introduction au BIM (Building Information Modeling),2018-2019
10928,10928,Introduction au BIM (Building Information Modeling),2016-2017
10929,10929,Introduction au BIM (Building Information Modeling),2017-2018
10930,10930,Introduction au BIM (Building Information Modeling),2019-2020
10932,10932,UE B : Critique architecturale,2017-2018
10933,10933,UE B : Critique architecturale,2016-2017
10934,10934,UE B : Critique architecturale,2009-2010
10935,10935,UE B : Critique architecturale,2010-2011
10936,10936,UE B : Critique architecturale,2011-2012
10937,10937,UE B : Critique architecturale,2019-2020
10938,10938,UE B : Critique architecturale,2018-2019
10939,10939,UE B : Critique architecturale,2008-2009
10940,10940,UE B : Critique architecturale,2007-2008
10941,10941,UE B : Critique architecturale,2015-2016
10942,10942,UE B : Critique architecturale,2012-2013
10943,10943,UE B : Critique architecturale,2014-2015
10944,10944,UE B : Critique architecturale,2013-2014
10947,10947,Advanced digital image processing and analysis,2004-2005
10951,10951,Power system restructuring and deregulation,2011-2012
10952,10952,Power system restructuring and deregulation,2018-2019
10953,10953,Power system restructuring and deregulation,2012-2013
10954,10954,Power system restructuring and deregulation,2015-2016
